N,P,K,temperature,humidity,ph,rainfall,total_npk,ratio_n_p,ratio_n_k,ratio_p_k,temp_humidity,log_rainfall,label
1.8003274322433434,-0.07164472322864453,-0.6546492029231189,-0.5259498290382374,0.32498584863168395,-0.5491657580863635,-0.06752630638198429,0.3871860901100539,0.23027051404900137,4.066754483864681,1.4465538677151943,-0.06783162243424351,0.19063011936757596,6
1.6648589075236249,-0.13229050664650455,-0.45716288128659227,0.014488899523994521,0.2886249657647837,0.000847047199239191,-0.6782924636203282,0.4247327870645992,0.22700421746217986,1.864012055578734,0.24349072060262253,0.2104489458052695,-0.5522739389877287,6
2.28801412123433,-0.3142278569000846,-0.6349005707594663,-0.42199185732261274,0.4604351899753296,0.3243500934546695,-0.30394947066737454,0.5248573122767202,0.5588751426843975,4.4897208387322305,0.8512882480378693,0.09266157676111188,-0.0625205598508514,6
2.1796393014585553,-0.5568109905715246,-0.5954033064321609,-0.22224119841870377,0.48351225295388606,0.7601994831311025,-0.7176907483949692,0.399701655761569,0.7933800454813885,3.7202722411701235,0.23049466806142918,0.22885982985019226,-0.6123298319379464,6
1.3397344481963003,-0.22325918177329457,-0.5954033064321609,-0.2825390243614227,0.20487494335317868,-0.04884004421117877,-0.6257626189817331,0.14939034273126678,0.18354827157631737,2.5776180363495036,0.7410538740361846,-0.021580516092139488,-0.47514307261484034,6
2.0441707767388366,-0.4658423154447346,-0.4966601456138976,-0.05013356599136293,0.5458968259406304,-0.3783640521577836,-0.27349569623362063,0.43724835271611434,0.627383414772722,2.526334818224734,-0.013685821735913735,0.3817166933813288,-0.027883452468232213,6
2.206733006402499,-0.37487364031794457,-0.5164087777775502,-0.2616827746724287,0.42871923932985,1.7335900177928811,-0.23744646792196605,0.5373728779282353,0.5899614673671219,2.8724965408595518,0.16298270695652756,0.1630014157189593,0.012289736698527936,6
1.9628896619070055,-0.4355194237358046,-0.4769115134502449,-0.12023331650767308,0.3009037670004072,1.2712261469330812,-0.3166667173355518,0.4247327870645992,0.5644377801590509,2.2919544851915754,-0.03638855322470076,0.14423016577885825,-0.0771806257248954,6
1.5293903828039064,-0.3142278569000846,-0.5954033064321609,-0.6300146865940585,0.45164388360391194,0.3562134211932577,-0.6901133600043085,0.19945260533732723,0.305775137454629,2.835636727760612,0.6018104542248878,-0.036716142408856144,-0.5700872513419049,6
1.9628896619070055,-0.10196761493757453,-0.6349005707594663,-0.5070597024249198,0.1822462056186484,0.03692614923574956,-0.5970821209179022,0.4622794840191446,0.29474720865844506,3.992113362442835,1.2168022250399855,-0.1618012579887734,-0.4343609025002974,6
1.5835777926917938,-0.5264880988625946,-0.5954033064321609,-0.0425970219328611,0.2269040351343067,1.3637627846889684,-0.7452743749220775,0.13687477707975165,0.5154363520989667,2.9093563538780707,0.2769091413318615,0.1283399010317353,-0.6555783058627896,6
1.827421137187287,-0.28390496519115455,-0.4966601456138976,-0.6975986337697624,0.509788809911821,0.2871819443390763,-0.6624527020651249,0.41221722141308414,0.3809655610867508,2.2955603364629433,0.20426040058005282,-0.035735826740500076,-0.528672531303153,6
1.5293903828039064,-0.25358207348222456,-0.45716288128659227,-0.49967442458541345,0.5424240655060042,0.9799727462856451,-0.5755270211911203,0.31209269620096325,0.2627883111705282,1.7313167285652435,0.10981703758169811,0.1069488018023318,-0.40429673419349305,6
1.9357959569630618,-0.16261339835543454,-0.6349005707594663,-0.1900183175376179,0.18659140269399158,-0.20923004556920774,-0.7577245379512957,0.4247327870645992,0.3264901676469586,3.950646072752052,1.1123696601822382,0.015009782418400749,-0.6754381001949374,6
1.7732337272993997,-0.041321831519714525,-0.5756546742685082,-0.5280840357864026,0.17475944144385902,-0.45873833540753495,-0.6621682773677867,0.43724835271611434,0.20564766286172698,2.9423361866266733,0.892511628925334,-0.17876825918222072,-0.5282514992232968,6
1.746140022355456,-0.16261339835543454,-0.6349005707594663,-0.014349683158392563,0.5665420628990365,0.9130134369301044,-0.2642818007170284,0.33712382750399345,0.26980631230890445,3.660375044916572,1.1123696601822382,0.42017322974979965,-0.01753148940914364,6
1.827421137187287,-0.25358207348222456,-0.4966601456138976,-0.4436061842457534,0.26732004174839996,1.949141468615371,-0.5784772001878936,0.4247327870645992,0.35780124964180143,2.2955603364629433,0.24058477096604733,-0.06380306581831807,-0.4083825268571541,6
1.8003274322433434,-0.3142278569000846,-0.45716288128659227,-0.1832450318479247,0.31584388916299677,1.771047987377132,-0.6215590588535659,0.41221722141308414,0.3961679964652605,1.9967073825922252,0.042980196071235724,0.12030398763663129,-0.46910881300676877,6
1.3397344481963003,-0.4051965320268746,-0.5559060421048556,-0.6251304726262867,0.2145209993891236,1.2440051989555512,-0.3023641349926786,0.09932808012520632,0.3102947804034657,2.209019905780637,0.2769091413411444,-0.2033105527533595,-0.060701219501543176,6
2.1796393014585553,-0.13229050664650455,-0.5164087777775502,-0.02326108070613508,0.38157480893282797,1.0822953262441257,-0.662543305373313,0.6249818374888411,0.37772047422115207,2.842338511993014,0.4667865320024261,0.2646047434417763,-0.5288066711092491,6
2.125451891570668,-0.19293629006436455,-0.5559060421048556,-0.23784639676906247,0.4187862390721373,-0.24240821081210814,-0.08843393209841867,0.5498884435797504,0.40539960760037275,3.171061026618826,0.5693203229464925,0.16926583283706378,0.16959950587716463,6
1.7190463174115123,-0.4051965320268746,-0.6151519385958135,-0.2547979000233505,0.38873631316913354,-0.13708865804158207,-0.6190259326566064,0.23699930229187255,0.44633603321422904,3.3408329890804254,0.5717775597493604,0.13607729614589037,-0.46548204511065827,6
2.1525455965146114,0.1709384104427955,-0.5756546742685082,-0.1073474079445412,0.4951221136923136,0.06581318753091704,-0.1811459853839382,0.7000752313979317,0.1950055831131037,3.431213707196517,1.2003128727196275,0.30654430344183276,0.07332177540801157,6
2.423482645954049,-0.4658423154447346,-0.6546492029231189,-0.2901570819098602,0.19772927738197088,-0.5790419703438701,-0.6105646252782809,0.512341746625205,0.7705847335207053,5.084085324274317,0.7224880847044951,-0.03126782782677896,-0.4534194155445924,6
1.7190463174115123,-0.4051965320268746,-0.4966601456138976,-0.01569996823248764,0.4337578472780431,0.367681636989042,-0.14627835777517076,0.31209269620096325,0.44633603321422904,2.1801730955820484,0.058962919036075055,0.31140495676462154,0.11012590967687358,6
2.1796393014585553,-0.4658423154447346,-0.5756546742685082,-0.3452977905051202,0.18876252585688122,0.44569516391672337,-0.23675902532183557,0.44976391836762947,0.6785267428970017,3.466133530094363,0.27690914133674727,-0.06837690818091965,0.01304733508863145,6
2.0441707767388366,-0.10196761493757453,-0.5756546742685082,-0.18205535602254339,0.46067761642530525,0.20580335714720335,-0.45278561388280736,0.5373728779282353,0.31806856628326396,3.291534415605133,0.8045684164126787,0.23483891523044778,-0.24190444313078852,6
1.6377652025796812,-0.10196761493757453,-0.6546492029231189,-0.08850052790472504,0.396326770942631,1.8288192271770336,-0.34287301280186344,0.2995771305494481,0.2014617781591695,3.8013638298447767,1.3908564997912944,0.2386467163238744,-0.10776515325696624,6
1.7732337272993997,0.0799697353160055,-0.6151519385958135,-0.17850883675435839,0.2806775710733463,1.9510013937863437,-0.33149013001863065,0.4622794840191446,0.14371365451848608,3.4188890637927742,1.3580933422105854,0.09533083026814684,-0.09441785218382956,6
1.475202972916019,0.20126130215172552,-0.4966601456138976,-0.41135601697723984,0.2576638872123464,-0.338383100610189,-0.2898051898637253,0.44976391836762947,0.01877781010035552,1.9205518036000342,0.7854503267559637,-0.05295635855100146,-0.04635193180612112,6
2.0441707767388366,-0.49616520715366463,-0.5361574099412029,0.04616776916664115,0.569967877303436,0.18740369399970472,-0.48100849342418817,0.399701655761569,0.6622161679807494,2.872496540850935,0.07798997018454837,0.4598395644477867,-0.27799182296504654,6
2.315107826178274,-0.5264880988625946,-0.4769115134502449,-0.5672530800113043,0.4011997501010366,1.4582518192296943,-0.24370134847712985,0.5498884435797504,0.8069533224069355,2.651337662519181,-0.140821118084624,-0.03618899890392708,0.00538210822467854,6
1.4210155630281316,-0.07164472322864453,-0.5559060421048556,-0.555863361856981,0.5689854394324805,0.7458721638308183,-0.21520622385585003,0.27454599924641787,0.12357149223606265,2.3085414010397596,0.7364124267209773,0.09223613179497964,0.0366423287907494,6
2.017077071794893,0.20126130215172552,-0.6151519385958135,-0.2908353364856653,0.5855734500998505,0.4087096394857908,-0.4204533390248946,0.6249818374888411,0.14834090801644784,3.7701413999983444,1.5546722878258918,0.2664573381092659,-0.20141688251680595,6
2.423482645954049,-0.25358207348222456,-0.6546492029231189,-0.01687211945751717,0.3847856656341906,-0.8638737950408455,-0.07403799301153313,0.5999507061858108,0.5478271265843478,5.084085324274317,1.1123696601717947,0.2709139664475561,0.1841059499480584,6
1.5022966778599627,-0.13229050664650455,-0.4769115134502449,-0.5090993588974955,0.22411942561883005,0.6641779484854604,-0.23324668860388664,0.33712382750399345,0.17940961006460981,1.821991868686245,0.3117199963083765,-0.13220591915852373,0.016913240480542383,6
1.3397344481963003,-0.16261339835543454,-0.6151519385958135,-0.3626066478563439,0.5192119329544912,1.7555761969623127,-0.6769949842004078,0.16190590838278188,0.14834090801307395,2.794440466093983,0.9649354509799729,0.17229990324073496,-0.550329219415774,6
2.2609204162903866,0.0799697353160055,-0.5954033064321609,-0.3571087173275661,0.5587576229929092,0.28663607607039804,-0.5913102600541075,0.7000752313979317,0.26864949893742646,3.830851680346313,1.205198606740508,0.2055779978114608,-0.42626210883669974,6
2.125451891570668,-0.3142278569000846,-0.6349005707594663,-0.013011788956480244,0.28612463365478136,0.3394189575290662,-0.4527866889403403,0.44976391836762947,0.5046394272780185,4.240917100587533,0.8512882480378693,0.19290268746959924,-0.24190580432461806,6
1.6919526124675686,-0.4658423154447346,-0.45716288128659227,-0.7141378229992311,0.35900175177070415,1.1874272592525228,-0.237350095120152,0.2995771305494481,0.4944107616495944,1.8905511209814325,-0.1241119077049198,-0.15126311682375676,0.012395963527104797,6
1.6106714976357375,-0.4355194237358046,-0.5954033064321609,-0.21101630276518574,0.17591947643109546,1.6759418042307501,-0.7203969583087271,0.1869370396858121,0.43487468224412124,2.9462161669368,0.4161525611431584,-0.004829181682311795,-0.6165280706030687,6
2.0712644816827805,-0.49616520715366463,-0.5954033064321609,-0.14609243466659347,0.2164867426550008,0.7387099477774526,-0.21004859939751827,0.37467052445853877,0.6727212840278914,3.572832988935205,0.3233236146022937,0.06274010016155067,0.04224392312830461,6
1.827421137187287,-0.10196761493757453,-0.5756546742685082,-0.5254621070847628,0.4876984128042432,-0.1404409495178445,-0.6730304663087227,0.43724835271611434,0.25587827928374696,3.0121758324223653,0.8045684164126787,0.051354840541807084,-0.5443997698658088,6
1.8816085470751744,0.20126130215172552,-0.6546492029231189,-0.6513503462980368,0.5561642128843006,1.058332426265807,-0.6935219495753994,0.5373728779282353,0.11595013353742487,4.199449810874634,1.9478301790302937,0.02495001537972451,-0.5752560754094233,6
1.55648408774785,-0.22325918177329457,-0.6151519385958135,-0.25963826298483195,0.6017817656092217,0.5980326248049396,-0.6995766948941248,0.23699930229187255,0.25114640961915313,3.1066647649433787,0.8666459781723199,0.2980871830970037,-0.5844736365721809,6
2.2338267113464427,-0.10196761493757453,-0.45716288128659227,0.02085027809460243,0.4364522886616812,1.4215932765759256,-0.06429319433702471,0.7000752313979317,0.37248506740784126,2.421332429035396,0.27690914135785366,0.3350833817969639,0.1938608268596745,6
1.4481092679720753,-0.19293629006436455,-0.5954033064321609,-0.32603992579756647,0.24687764096836393,1.504283858019737,-0.2312727397417549,0.21196817098884232,0.19864998326713587,2.7250572885844226,0.7874683473066172,-0.013486235778314978,0.019082324908390288,6
2.0712644816827805,-0.010998939810784519,-0.4769115134502449,-0.6718238912678095,0.21100645269265558,-0.4414025720642766,-0.6016478274709085,0.6500129687918713,0.2699590989828051,2.4025339243693002,0.4509634161216075,-0.23157713712181283,-0.4407927109863119,6
-0.9632304720389154,2.172249263232176,2.9790991151889714,-1.4200714324875428,0.40768143003092633,-1.1634714667753923,-0.613445488452796,2.3396143317464113,-0.6147857387089318,-1.0583524678834642,-0.869225138294407,-0.5289159116084327,-0.45751753680680074,7
-1.0716052918146903,2.1419263715232457,3.077842276007235,-2.4071353326559954,0.38567125440546646,-0.1400159091359006,-0.5835417574597778,2.3396143317464113,-0.6269479520940662,-1.072587568611708,-0.8861829535367781,-1.1140467997103494,-0.41541788270336094,7
-0.31298155338426625,2.778707097410776,3.0185963795162767,2.195517688048313,0.4091667200147706,-0.896761320441451,-0.5682198185588503,2.9153303517161064,-0.5568844370189161,-0.9796289970431798,-0.7913164971899919,1.5816712562948754,-0.3942157893939515,7
-0.34007525832820995,2.657415530575056,2.959350483025319,-2.4805736874372877,0.39540406777990333,-0.9207874104113613,-0.5952640983493768,2.815205826503986,-0.5566753109621367,-0.9810293698596029,-0.7990627389981126,-1.1525745140537647,-0.4318060813448547,7
-0.36716896327215365,2.748384205701846,2.939601850861666,-2.8495847902129645,0.41901053916817077,-0.0696908416269538,-0.675597420327526,2.827721392155501,-0.5615568993145038,-0.9837509065876607,-0.7833199434949023,-1.3586668312019348,-0.5482367932096945,7
-0.4484500781039848,2.414832396903616,3.0383450116799295,-2.0349452867341844,0.3870538324269908,-0.8590252781903924,-0.521280217035971,2.715081301291865,-0.5620642736015179,-0.9966889844091857,-0.8439314557351971,-0.8976072047626815,-0.33074707515880813,7
-0.4213563731600411,2.172249263232176,3.077842276007235,-1.1786571048690033,0.3895267317309745,-0.467506006836923,-0.5417758452891571,2.6525034730342893,-0.5525954517086685,-0.9945314938951502,-0.8820875588362386,-0.3994632030062671,-0.3581901988509486,7
-0.9361367670949716,2.323863721776826,3.0185963795162767,0.6921533375724099,0.5080765826669089,-1.0172182997325612,-0.6299533337466584,2.4397388569585323,-0.6135897716512198,-1.0555492090187317,-0.8536642971086515,0.7961418593210139,-0.48117872150762686,7
-1.0716052918146903,2.384509505194686,2.939601850861666,-1.9013434698390412,0.4383842780121649,-0.950115504353654,-0.5289142342462744,2.3521298973979268,-0.6290376794798117,-1.0713163508128196,-0.8342109395706356,-0.7939963918641468,-0.3409208978282035,7
-0.9903241769828591,2.354186613485756,2.959350483025319,1.5501671157932246,0.5564395994045914,-1.171793627698141,-0.6468474344540718,2.389676594352472,-0.6198891401230603,-1.0614507801736202,-0.8412577147006369,1.361996296789323,-0.5057138103116324,7
-0.7735745374313093,2.414832396903616,3.0185963795162767,-0.3548152879706147,0.3881770926644738,-0.6028780573892109,-0.6586418873710981,2.5523789478221683,-0.597133984315969,-1.0357439363294574,-0.8411947371249195,0.07762187749028268,-0.52303941903133,7
-0.31298155338426625,2.293540830067896,3.058093643843582,1.732901095415659,0.5257325000617308,-0.782519114431876,-0.5902832037399939,2.740112432594895,-0.5439177372434864,-0.9808973149986444,-0.8631034878352273,1.4393430050523073,-0.42482473429586715,7
-0.7735745374313093,2.566446855448266,2.900104586534361,0.43823894876540953,0.5405815663517478,-0.3376791061532027,-0.5539053807355729,2.5398633821706533,-0.5994634940856318,-1.0335094953081148,-0.8027629137905338,0.6727366085802103,-0.3746269004627627,7
-0.6922934225994782,2.050957696396456,3.0185963795162767,0.9661253564061447,0.5047891700080481,-1.131148489811551,-0.6075367536735607,2.4397388569585323,-0.5811207486385626,-1.0258412999848203,-0.8910729770598473,0.9571806638749721,-0.4491220178514704,7
-1.2612612264222962,2.445155288612546,2.9988477473526243,0.5850838643731634,0.42565327889834215,-0.8132009286470623,-0.5481998898871585,2.3270987660948963,-0.6498257884739993,-1.09509373682165,-0.8342533487339895,0.656973332192392,-0.36687705192551656,7
-0.31298155338426625,2.384509505194686,2.9198532186980133,2.017669156937747,0.5320973216830308,-0.8928919537963358,-0.5420569765649421,2.6900501699888344,-0.5465884353506398,-0.9763449594799241,-0.8313548122398693,1.618116462736738,-0.358569496228644,7
-0.2858878484403225,2.050957696396456,2.9790991151889714,0.11167257421140235,0.4293629677206461,-0.19889035282692794,-0.6807521721418597,2.602441210428229,-0.5329361254462225,-0.9750011318167983,-0.8860183145539045,0.3825693221014237,-0.5559663289572521,7
-1.2341675214783525,2.2025721549411057,2.939601850861666,-2.5315541444011918,0.43699596741383673,-0.0671773121853618,-0.6617284215912569,2.2019431095797453,-0.6460042756356503,-1.0915237610186255,-0.8596564376085023,-1.1652609979565112,-0.5276005737671889,7
-0.34007525832820995,2.384509505194686,2.939601850861666,-1.0262115841690944,0.45196027377250253,-0.6957932884147607,-0.6648903927459134,2.6900501699888344,-0.5495330512123959,-0.980383004886693,-0.8342109395706356,-0.2704057841444578,-0.5322849992120622,7
-1.0445115868707464,2.687738422283986,3.058093643843582,1.124986494630793,0.49788466940977144,-0.6418373766638619,-0.6998284621936913,2.5648945134736834,-0.6285814713885363,-1.0691429758235191,-0.8096010900725127,1.0454429147075892,-0.5848579245820512,7
-0.9632304720389154,2.627092638866126,2.900104586534361,-2.4357457320840292,0.5418165156949438,-0.9951735418099295,-0.6854669362316842,2.477285553913078,-0.619783172485703,-1.0573266052857258,-0.7941940879555603,-1.064595901335376,-0.5630647437387042,7
-0.3942626682160974,2.414832396903616,2.959350483025319,-0.01912983592285882,0.5616549746830664,-0.3112516969889686,-0.6240837869711627,2.6900501699888344,-0.5562193218157762,-0.9877311540524376,-0.832818719560132,0.4132925170233434,-0.47273070781078985,7
-0.31298155338426625,2.5967697471571958,3.0185963795162767,3.0755762856319926,0.42841823322297473,-1.2012731623085064,-0.6328897806897714,2.840236957807016,-0.5523717456402344,-0.9796289970431798,-0.8162556171574558,2.120431782332779,-0.4854197866086643,7
-0.2858878484403225,2.2025721549411057,3.0185963795162767,-2.81539952741863,0.38408360153549215,-0.455562852872446,-0.5875008531085179,2.6900501699888344,-0.5380350273712975,-0.9763281182616341,-0.8702903770869609,-1.3512995371580578,-0.420936459987359,7
-0.3942626682160974,2.172249263232176,2.9198532186980133,2.340581909103611,0.41232805776526665,-0.4060927352201248,-0.6665635611852352,2.5648945134736834,-0.5494859373586553,-0.9865002140986578,-0.8611926879152241,1.6700875188966784,-0.5347686292919428,7
-0.7193871275434219,2.627092638866126,3.0975909081708877,-2.672387353708091,0.5441548849890389,-0.6945956278026577,-0.6332687964362158,2.715081301291865,-0.5947960036016472,-1.0306879561469846,-0.8234534932455708,-1.2068368257840107,-0.48596790855810285,7
-1.2070738165344088,2.111603479814316,3.058093643843582,-2.5400888282253025,0.4556947169037322,-0.438338495911467,-0.6676605905135407,2.2520053721858058,-0.6424680006053929,-1.0887531226734914,-0.8877969021872493,-1.1626856889761663,-0.5363988732829968,7
-0.7464808324873656,2.566446855448266,2.9988477473526243,-3.1140142692986528,0.39285842809638344,-0.6514943644474879,-0.6376387167581684,2.614956776079744,-0.5966469050004728,-1.0320634564880358,-0.8175441383557891,-1.521583863632519,-0.4922994263171882,7
-0.34007525832820995,2.566446855448266,3.077842276007235,-0.09978262739347607,0.5289019415912541,-0.18610383205132688,-0.554243156095715,2.852752523458531,-0.5543980687230883,-0.9847744845555804,-0.8288474277292222,0.3380665415628711,-0.37508673391026326,7
-0.5026374879918722,2.0206348046875258,3.077842276007235,-3.0095609824920193,0.5374695948032054,-0.4271616643731451,-0.6564988428970803,2.5523789478221683,-0.5577779756253917,-1.0042885032347197,-0.9025645323389369,-1.413123857449548,-0.5198791744289595,7
-1.0174178819268027,2.384509505194686,3.058093643843582,-0.3980348358196441,0.49425911738360134,-0.059790443007715695,-0.5500799838789079,2.4522544226100473,-0.6231484477562995,-1.0658746180151906,-0.8507567806592162,0.13225135022957005,-0.36942719401574,7
-0.5026374879918722,2.323863721776826,2.9198532186980133,2.9715731375035372,0.4388467527472913,-0.12474191215715189,-0.5356788531395452,2.577410079125199,-0.5657510893433101,-1.000040553590303,-0.839879919575685,2.0729212147387743,-0.3499834843918941,7
-0.6381060127115908,2.778707097410776,3.0975909081708877,-3.189722870476517,0.4857224654618029,-0.8649139743659723,-0.6813248225483143,2.815205826503986,-0.589051826846674,-1.0209785419749249,-0.8030764074184947,-1.5375715224503501,-0.5568270306734703,7
-0.7193871275434219,2.354186613485756,2.9198532186980133,-0.7077951561665777,0.5508821505758077,-0.9525236990491701,-0.6937596774280143,2.489801119564593,-0.5902182016687254,-1.027121232573593,-0.8356173659077771,-0.013027910275852721,-0.5756171126604878,7
-0.9361367670949716,2.5967697471571958,3.058093643843582,-1.5383816015294671,0.42586195367923163,-0.2505153288035977,-0.6846037673152331,2.577410079125199,-0.616687240289839,-1.0560695445902044,-0.8219477972485237,-0.5876039989056865,-0.5617631248844404,7
-0.5839186028237033,2.0812805881053857,2.9198532186980133,3.226093547217467,0.4346233477703847,-1.0741698699374738,-0.5531809979792714,2.4397388569585323,-0.5690350972476906,-1.0101958082090368,-0.8739803489189476,2.2170127627475926,-0.37364114424207684,7
-0.4755437830479285,2.5967697471571958,3.058093643843582,1.526074468263504,0.4954710658855256,-1.0031416338071157,-0.5966354418838872,2.7901746952009554,-0.5691497007662182,-1.0005074618486165,-0.8219477972485237,1.2826528857268757,-0.43373286586815524,7
-1.2070738165344088,2.172249263232176,3.077842276007235,0.4550639142127625,0.514442391764997,-0.9511199478736194,-0.6104682810500291,2.289552069140351,-0.6427713678590503,-1.0888492508443242,-0.8820875588362386,0.6596775399670973,-0.4532825208813883,7
-0.5297311929358159,2.748384205701846,3.0383450116799295,-2.8829449173131274,0.4076505958660538,-0.7739842717697248,-0.6410674137452648,2.815205826503986,-0.5777522865541728,-1.006542597801622,-0.7984360809430651,-1.3821711747286094,-0.49728256773894786,7
-1.0716052918146903,2.0812805881053857,2.900104586534361,-2.661546053620813,0.5429929819724646,-1.0627013349219938,-0.6157408880711212,2.2019431095797453,-0.6263826979651353,-1.0709363824157891,-0.8713135204703216,-1.2007241220421987,-0.4607893850587106,7
-0.34007525832820995,2.475478180321476,3.058093643843582,3.1100277655151904,0.5083865798442829,-0.032447905927249165,-0.61046561606485,2.8026902608524704,-0.5520196157178605,-0.9841656728069731,-0.8384100734832053,2.2459355364089895,-0.4532787343727129,7
-0.5026374879918722,2.566446855448266,2.939601850861666,-3.1763650840000754,0.41553758779740474,-0.7247136612592209,-0.6192000828770686,2.6900501699888344,-0.5712976032340421,-1.0005904150924991,-0.808765441532769,-1.5509175772774466,-0.46573115278265803,7
-1.1528864066465214,2.232895046650036,2.9198532186980133,0.278793148234328,0.5251489551914057,-0.8221883292045731,-0.5916182539364259,2.2394898065342908,-0.6369440889983926,-1.0812825905401735,-0.8526675805794084,0.5630438536104767,-0.4266933687066567,7
-1.2070738165344088,2.627092638866126,3.0975909081708877,-1.5704703733915868,0.5142810996965169,-0.2021222416119252,-0.6114474640894395,2.489801119564593,-0.6447703413697587,-1.0889444411793439,-0.8234534932455708,-0.5566899615435376,-0.4546743094763291,7
-1.1528864066465214,2.505801072030406,3.0185963795162767,3.1682917185775135,0.482480042299314,-1.1117427896303709,-0.5326513691888872,2.4147077256555023,-0.6385643778560766,-1.0819562392710977,-0.8287251771411877,2.246510174883531,-0.34592201490985375,7
-1.28835493136624,2.505801072030406,3.0975909081708877,-1.5861322699079163,0.4207911934329097,-0.17409570847775133,-0.5834304692584289,2.402192160003987,-0.6528544254204844,-1.0986538553514038,-0.8397551619072318,-0.6184341030009903,-0.4152629979548796,7
-1.3154486363101836,2.111603479814316,2.959350483025319,2.771753952513582,0.48201357812202383,-0.2797314864847596,-0.6017664092105386,2.1393652813221697,-0.6551083028412172,-1.1016614853306288,-0.875013695262656,2.0098541918257506,-0.44096006052642,7
-1.3425423412541273,2.384509505194686,2.9988477473526243,-1.8444515140247386,0.5148950811352832,-1.0968937154263083,-0.6713700136506274,2.264520937837321,-0.6584838380973731,-1.1050458863480102,-0.8426079539230896,-0.7208826917747669,-0.5419220329245286,7
-0.4213563731600411,2.475478180321476,2.9790991151889714,-0.758815272612657,0.4073744447026814,-0.08886497311865277,-0.620016299060716,2.715081301291865,-0.5606571555790133,-0.9916713990301315,-0.8272421976456634,-0.1434404367721203,-0.46689913454042453,7
-0.9090430621510279,2.445155288612546,3.077842276007235,2.6516972215943686,0.3909542646557355,0.038932998180684436,-0.538329283819699,2.5398633821706533,-0.6121171256473269,-1.0530735499325685,-0.8452290065313809,1.825219458896871,-0.35354652355827176,7
-0.6110123077676471,2.778707097410776,3.0383450116799295,-1.2658468310312208,0.5131691734282814,0.01918306672715206,-0.6667016199025273,2.7901746952009554,-0.5863712110276942,-1.0163962111940583,-0.794300137780144,-0.37445985089724115,-0.5349737122021043,7
-0.2858878484403225,2.384509505194686,3.0383450116799295,-0.20555857294271423,0.41445176901374886,-0.6431786577076237,-0.6143778612632196,2.7776591295494404,-0.5436438194888836,-0.9769817576243133,-0.8480673988981183,0.1847649563323108,-0.458845831291665,7
-1.369636046198071,2.536123963739336,2.900104586534361,-0.6282036202815698,0.39105256217450657,-0.18090869559652603,-0.6927967509255952,2.2520053721858058,-0.6614284539591293,-1.1083632695234635,-0.8070473267080205,-0.07892314020788398,-0.5741551552505265,7
-0.31298155338426625,2.627092638866126,3.058093643843582,-0.8883202164074263,0.41117368796560844,-0.15457491344053254,-0.6221730819582963,2.8777836547615614,-0.5531507221282209,-0.9808973149986444,-0.8178322281898533,-0.216415601846317,-0.4699890130072744,7
-1.1799801115904651,2.2025721549411057,3.058093643843582,-1.748949343703667,0.47269392269952415,-1.043396039028801,-0.5492043854628452,2.3020676347918663,-0.6398346043062587,-1.0854847648651627,-0.8754501950112383,-0.6860481474463677,-0.3682390992408768,7
-0.8006682423752531,2.445155288612546,3.0383450116799295,-2.94181374562546,0.3836480815921431,-0.056942770670141925,-0.6946004452175931,2.5648945134736834,-0.6005144601621968,-1.0393879757764097,-0.839795512572276,-1.424700559608499,-0.5768945570644869,7
-1.1528864066465214,2.5967697471571958,2.9790991151889714,0.7413650503707068,0.45187550621321515,-0.17195654102933564,-0.6793815302066024,2.4272232913070173,-0.6390578471244842,-1.0816908419821305,-0.8104490213861659,0.7730961175068433,-0.5539078736188933,7
-0.9090430621510279,2.505801072030406,2.900104586534361,3.0796625693069273,0.455044895179143,-0.10299912056035782,-0.6836066593703869,2.4522544226100473,-0.6128422922401421,-1.0505217167206942,-0.8113317396255072,2.1577578220598865,-0.5602606812207591,7
-0.2858878484403225,2.627092638866126,2.900104586534361,-2.101248239351543,0.40514490181998897,-0.22627686597488283,-0.579284042605123,2.7901746952009554,-0.5503743700299925,-0.9722654982228294,-0.7941940879555603,-0.927432708872002,-0.40950153446060694,7
-0.7464808324873656,2.687738422283986,2.939601850861666,2.6566028632971057,0.4742561918452041,-0.6060086656475372,-0.6216283395503622,2.627472341731259,-0.5984717373654925,-1.0309015304012077,-0.7918017761741912,1.9316637331249025,-0.46920810550523334,7
-0.3942626682160974,2.263217938358966,3.077842276007235,-0.07522238394195158,0.41355537101066214,-0.9999037560987123,-0.6629293325623598,2.70256573564035,-0.5521095900914584,-0.9912791574486268,-0.8698013747346194,0.2602077230962802,-0.5293783011951856,7
-0.8548556522631405,2.111603479814316,2.9988477473526243,1.806309202878964,0.42920954491668756,-0.39090394922259214,-0.6872097373504107,2.377161028700957,-0.6013870183389641,-1.0453329891898493,-0.8802036772740406,1.3767451087701483,-0.565695626338151,7
-0.6651997176555345,2.475478180321476,3.058093643843582,1.613299285107106,0.4349464139649397,-1.013719367515188,-0.526483028126159,2.6525034730342893,-0.5865697751624717,-1.0233859665069176,-0.8384100734832053,1.2696692049600637,-0.33767471050792996,7
-1.2070738165344088,2.263217938358966,2.9988477473526243,0.06851034278802767,0.4985166055845847,-0.8151497985065725,-0.6032448466386433,2.277036503488836,-0.6432086433145174,-1.0884589704707435,-0.85931716430129,0.4143999998641999,-0.4430478016484977,7
